period,start,end,sma,buy,sell,cagr,max_dd,sharpe,trades,final_x
2016-2020,2016-01-04,2020-12-30,175,0,0,0.47373815289796495,-0.547992044422635,1.050560253006646,17,6.920570835097611
2016-2020,2016-01-04,2020-12-30,175,0,1,0.45678849305591873,-0.5479920444226352,1.0233894369999097,13,6.532527581924439
2016-2020,2016-01-04,2020-12-30,175,0,2,0.5038812231551202,-0.5479920444226352,1.0855977982284477,9,7.656065702170118
2016-2020,2016-01-04,2020-12-30,175,0,3,0.5038812231551202,-0.5479920444226352,1.0855977982284477,9,7.656065702170118
2016-2020,2016-01-04,2020-12-30,175,0,4,0.4440840239762309,-0.6208708166726926,0.9852570191681408,7,6.253243212696478
2016-2020,2016-01-04,2020-12-30,175,0,5,0.4157792024934972,-0.6208708166726928,0.9410282115323588,7,5.665270852523293
2016-2020,2016-01-04,2020-12-30,175,0,6,0.47313197028064247,-0.6208708166726926,1.0147929053176725,5,6.906382645404314
2016-2020,2016-01-04,2020-12-30,175,0,7,0.4563291325191219,-0.6208708166726928,0.9920495398154258,5,6.52225869220146
2016-2020,2016-01-04,2020-12-30,175,0,8,0.4395744676444957,-0.6208708166726926,0.9616294264605694,5,6.156437653973355
2016-2020,2016-01-04,2020-12-30,175,1,0,0.46149205858531106,-0.5479920444226352,1.033559014530205,15,6.638420363805189
2016-2020,2016-01-04,2020-12-30,175,1,1,0.4385189572195034,-0.5479920444226352,0.9977287778613299,13,6.133953268640331
2016-2020,2016-01-04,2020-12-30,175,1,2,0.4850210989633723,-0.5479920444226352,1.0601121895487413,9,7.188940061836974
2016-2020,2016-01-04,2020-12-30,175,1,3,0.4850210989633723,-0.5479920444226352,1.0601121895487413,9,7.188940061836974
2016-2020,2016-01-04,2020-12-30,175,1,4,0.4259738144622298,-0.6208708166726927,0.9606963753390328,7,5.871709099286001
2016-2020,2016-01-04,2020-12-30,175,1,5,0.3980239628003637,-0.6208708166726928,0.916732640350317,7,5.3196111654733755
2016-2020,2016-01-04,2020-12-30,175,1,6,0.45465747144220403,-0.6208708166726928,0.9906985306115202,5,6.484998015083558
2016-2020,2016-01-04,2020-12-30,175,1,7,0.4380653575078568,-0.6208708166726927,0.9679715913230814,5,6.124310922872695
2016-2020,2016-01-04,2020-12-30,175,1,8,0.4215208123258367,-0.6208708166726928,0.9379722679758987,5,5.780810015293559
2016-2020,2016-01-04,2020-12-30,175,2,0,0.4743631782742499,-0.5320982412840861,1.064036477491171,9,6.935224447300193
2016-2020,2016-01-04,2020-12-30,175,2,1,0.4621405978951063,-0.5320982412840861,1.0459190058595784,9,6.65312814157536
2016-2020,2016-01-04,2020-12-30,175,2,2,0.5293509411016886,-0.532098241284086,1.1344773209261532,5,8.325088765966392
2016-2020,2016-01-04,2020-12-30,175,2,3,0.5293509411016886,-0.532098241284086,1.1344773209261532,5,8.325088765966392
2016-2020,2016-01-04,2020-12-30,175,2,4,0.4361089292325524,-0.6581199915960025,0.9812433789543231,5,6.08286112256455
2016-2020,2016-01-04,2020-12-30,175,2,5,0.42503870040333,-0.6581199915960021,0.9621680503450176,5,5.8525264858405395
2016-2020,2016-01-04,2020-12-30,175,2,6,0.4107623923392476,-0.6581199915960025,0.9352360596442906,5,5.565835213103276
2016-2020,2016-01-04,2020-12-30,175,2,7,0.39467095445265166,-0.6581199915960027,0.9123801543828853,5,5.256270751546045
2016-2020,2016-01-04,2020-12-30,175,2,8,0.3786256499054512,-0.6581199915960025,0.8830425585766384,5,4.961456559978066
2016-2020,2016-01-04,2020-12-30,175,3,0,0.5092405826719035,-0.5320982412840859,1.1215919571308222,7,7.793137942349834
2016-2020,2016-01-04,2020-12-30,175,3,1,0.4967288660168754,-0.532098241284086,1.1031768331690204,7,7.476145256641312
2016-2020,2016-01-04,2020-12-30,175,3,2,0.5228409264808236,-0.532098241284086,1.125629604440416,5,8.149807603905936
2016-2020,2016-01-04,2020-12-30,175,3,3,0.5228409264808236,-0.532098241284086,1.125629604440416,5,8.149807603905936
2016-2020,2016-01-04,2020-12-30,175,3,4,0.4299958194974356,-0.6581199915960023,0.9727904346156309,5,5.954789098807375
2016-2020,2016-01-04,2020-12-30,175,3,5,0.4189727135028727,-0.6581199915960025,0.9537766106707571,5,5.729304058757061
2016-2020,2016-01-04,2020-12-30,175,3,6,0.40475717564642055,-0.6581199915960025,0.9269753948837001,5,5.448648947417082
2016-2020,2016-01-04,2020-12-30,175,3,7,0.38873423446198574,-0.6581199915960025,0.9041269163215642,5,5.145602232406435
2016-2020,2016-01-04,2020-12-30,175,3,8,0.3727572302403619,-0.6581199915960025,0.8749398580030349,5,4.856995226796776
2016-2020,2016-01-04,2020-12-30,175,4,0,0.5006104358013559,-0.5320982412840862,1.1094449537946731,7,7.573363138232916
2016-2020,2016-01-04,2020-12-30,175,4,1,0.4881702637056087,-0.532098241284086,1.0910355775855118,7,7.26530998444639
2016-2020,2016-01-04,2020-12-30,175,4,2,0.5141330100578871,-0.5320982412840859,1.113755821152906,5,7.919974334818568
2016-2020,2016-01-04,2020-12-30,175,4,3,0.5141330100578871,-0.5320982412840859,1.113755821152906,5,7.919974334818568
2016-2020,2016-01-04,2020-12-30,175,4,4,0.4218188104186813,-0.6581199915960025,0.9614394254458118,5,5.786857693328697
2016-2020,2016-01-04,2020-12-30,175,4,5,0.4108587368026506,-0.6581199915960025,0.9425073313464035,5,5.56773157196749
2016-2020,2016-01-04,2020-12-30,175,4,6,0.3967244863041941,-0.6581199915960027,0.9158804425913547,5,5.294991234185412
2016-2020,2016-01-04,2020-12-30,175,4,7,0.38079316758029114,-0.6581199915960025,0.8930411312472896,5,5.000490759844745
2016-2020,2016-01-04,2020-12-30,175,4,8,0.36490752314223496,-0.6581199915960025,0.8640549203193353,5,4.720022779694907
2016-2020,2016-01-04,2020-12-30,175,5,0,0.47025936470315943,-0.5320982412840859,1.0664480296149383,7,6.839462895889467
2016-2020,2016-01-04,2020-12-30,175,5,1,0.4580708052436724,-0.5320982412840859,1.0480484457171617,7,6.561261774825004
2016-2020,2016-01-04,2020-12-30,175,5,2,0.49415976246675974,-0.532098241284086,1.0864409364086385,5,7.4123500902954245
2016-2020,2016-01-04,2020-12-30,175,5,3,0.49415976246675974,-0.532098241284086,1.0864409364086385,5,7.4123500902954245
2016-2020,2016-01-04,2020-12-30,175,5,4,0.4030632988872811,-0.6581199915960027,0.9352687637749713,5,5.415953806453133
2016-2020,2016-01-04,2020-12-30,175,5,5,0.3922478019118065,-0.6581199915960028,0.9165179201160448,5,5.210872393712027
2016-2020,2016-01-04,2020-12-30,175,5,6,0.37829999929001934,-0.6581199915960025,0.8902821844772356,5,4.955613123678982
2016-2020,2016-01-04,2020-12-30,175,5,7,0.36257883394842394,-0.6581199915960024,0.8674573908980939,5,4.6799884151525815
2016-2020,2016-01-04,2020-12-30,175,5,8,0.3469027403935452,-0.6581199915960025,0.8389233130915231,5,4.417496799636979
2016-2020,2016-01-04,2020-12-30,175,6,0,0.46492509028990425,-0.540505454168267,1.0597097612985087,7,6.716572097750544
2016-2020,2016-01-04,2020-12-30,175,6,1,0.45278075236195203,-0.5405054541682671,1.041281634569892,7,6.44336966712878
2016-2020,2016-01-04,2020-12-30,175,6,2,0.4887387745910243,-0.5405054541682672,1.0798510362784355,5,7.27916571126633
2016-2020,2016-01-04,2020-12-30,175,6,3,0.4887387745910243,-0.5405054541682672,1.0798510362784355,5,7.27916571126633
2016-2020,2016-01-04,2020-12-30,175,6,4,0.3979728197275427,-0.664262858037424,0.9286774000362116,5,5.318640479940528
2016-2020,2016-01-04,2020-12-30,175,6,5,0.3871965626509377,-0.6642628580374241,0.9099378984871844,5,5.11724394989838
2016-2020,2016-01-04,2020-12-30,175,6,6,0.3732993643024054,-0.664262858037424,0.8837484765694449,5,4.866571153380033
2016-2020,2016-01-04,2020-12-30,175,6,7,0.357635237203205,-0.6642628580374239,0.8608968726955742,5,4.595898842568646
2016-2020,2016-01-04,2020-12-30,175,6,8,0.34201601836496276,-0.6642628580374239,0.8324234811462539,5,4.338123650641639
2016-2020,2016-01-04,2020-12-30,175,7,0,0.43938356121318844,-0.5516583177965695,1.0245269904559497,7,6.152366109279628
2016-2020,2016-01-04,2020-12-30,175,7,1,0.427450964460508,-0.5516583177965693,1.0060354873093662,7,5.902113249536904
2016-2020,2016-01-04,2020-12-30,175,7,2,0.4773082172822005,-0.5516583177965693,1.0656488924730432,5,7.004604591553933
2016-2020,2016-01-04,2020-12-30,175,7,3,0.4773082172822005,-0.5516583177965693,1.0656488924730432,5,7.004604591553933
2016-2020,2016-01-04,2020-12-30,175,7,4,0.3872391647003446,-0.6724118787238105,0.9145157441688104,5,5.118027945009498
2016-2020,2016-01-04,2020-12-30,175,7,5,0.37654564787756417,-0.6724118787238105,0.8958059973232528,5,4.924227842770738
2016-2020,2016-01-04,2020-12-30,175,7,6,0.3627551524139605,-0.6724118787238105,0.8697247983817746,5,4.683010113827909
2016-2020,2016-01-04,2020-12-30,175,7,7,0.34721129470355927,-0.6724118787238106,0.8468196895152721,5,4.422547227513707
2016-2020,2016-01-04,2020-12-30,175,7,8,0.3317120004478533,-0.6724118787238106,0.8184857681953857,5,4.174494996724942
2016-2020,2016-01-04,2020-12-30,175,8,0,0.4107633242734494,-0.5220426867140322,0.9913697408756125,7,5.565853553994744
2016-2020,2016-01-04,2020-12-30,175,8,1,0.39906799141315386,-0.5220426867140324,0.972528419304927,7,5.339457604199832
2016-2020,2016-01-04,2020-12-30,175,8,2,0.44793389875378686,-0.5220426867140321,1.0336099096296707,5,6.336847103657389
2016-2020,2016-01-04,2020-12-30,175,8,3,0.44793389875378686,-0.5220426867140321,1.0336099096296707,5,6.336847103657389
2016-2020,2016-01-04,2020-12-30,175,8,4,0.3596557500666906,-0.6507727375691075,0.8806041052704228,5,4.630120106833333
2016-2020,2016-01-04,2020-12-30,175,8,5,0.34917485967194084,-0.6507727375691075,0.8617354823723172,5,4.454795204405431
2016-2020,2016-01-04,2020-12-30,175,8,6,0.3356585699574659,-0.6507727375691076,0.8355690188062366,5,4.236573055385746
2016-2020,2016-01-04,2020-12-30,175,8,7,0.3204237812837103,-0.6507727375691075,0.8123251406739392,5,4.000940413289049
2016-2020,2016-01-04,2020-12-30,175,8,8,0.30523266997933907,-0.6507727375691076,0.7839775449740981,5,3.7765353038093714
2016-2020,2016-01-04,2020-12-30,200,0,0,0.41787100786517684,-0.5539287438361739,0.968969284122328,21,5.707148682676639
2016-2020,2016-01-04,2020-12-30,200,0,1,0.4183214472565191,-0.5532213892646951,0.9654651041476933,17,5.716198756302808
2016-2020,2016-01-04,2020-12-30,200,0,2,0.37028762209606825,-0.6718801147127207,0.884429820502933,13,4.813564002258327
2016-2020,2016-01-04,2020-12-30,200,0,3,0.43272500158497196,-0.6208708166726926,0.9668330468297414,9,6.011697341385872
2016-2020,2016-01-04,2020-12-30,200,0,4,0.37254876329016695,-0.6208708166726928,0.8771616873293969,9,4.85331700615306
2016-2020,2016-01-04,2020-12-30,200,0,5,0.4131671368197627,-0.6208708166726926,0.9321642599288682,7,5.613322768831093
2016-2020,2016-01-04,2020-12-30,200,0,6,0.3970482699368654,-0.6208708166726928,0.9096774004589437,7,5.301117111647922
2016-2020,2016-01-04,2020-12-30,200,0,7,0.37495495925386857,-0.6208708166726927,0.8776375493810555,7,4.895908051225221
2016-2020,2016-01-04,2020-12-30,200,0,8,0.43906436360353096,-0.6208708166726928,0.961852067558321,5,6.145563252102578
2016-2020,2016-01-04,2020-12-30,200,1,0,0.43918017318591174,-0.5479920444226352,1.0034340501062515,15,6.148030733088436
