sma,buy,sell,score,avg_cagr,median_cagr,p25_cagr,win_rate_cagr_gt_30,avg_sharpe,avg_dd,worst_dd
125,6,0,0.10968451535381234,0.15017901675102618,0.1516801197083797,0.12528262444848548,0.02,0.5570881862213708,-0.4836495347821519,-0.5521526171645748
100,2,0,0.10384833451394326,0.15797740468870594,0.1546237266606476,0.12183896277261907,0.05,0.571971502582855,-0.5073375650862375,-0.5698614498618237
100,5,1,0.10132015508032491,0.14829049471712,0.15655313797001136,0.11499543047469052,0.06,0.5554353439004924,-0.476119341183441,-0.5576938025389605
100,7,2,0.09462180532100993,0.15002211471767307,0.15353940054875204,0.12001967667642233,0.04,0.5500656848116493,-0.5229313896553667,-0.6039014957376355
100,7,1,0.09019677116055744,0.13623630171253853,0.14544960380440153,0.10844881599877731,0.01,0.5488172893954303,-0.47330658256553826,-0.5626799941353025
100,7,3,0.08190130823303786,0.16833038285314675,0.16837574317813608,0.10367437534139246,0.06,0.5721096984982398,-0.537933461790813,-0.6192133768566384
100,4,0,0.07335281898081254,0.13398823268373664,0.13427344753404125,0.09403512439018957,0.04,0.5112587691261674,-0.4646515582789087,-0.5282052658291582
125,8,1,0.06735481600922301,0.16006027366453435,0.16373124707171094,0.10367559397493298,0.07,0.5790965939083011,-0.5660666690262267,-0.7202644167032566
125,7,0,0.06091215688505591,0.13271596548970943,0.13660608802988028,0.09677747596466935,0.0,0.5344966397851454,-0.5267474992867854,-0.632274811584689
100,3,0,0.057229948993298606,0.1342656507031033,0.1279155876087681,0.09366189203914943,0.04,0.5154233678912129,-0.5300792795782219,-0.5882675459083007
100,6,3,0.056130456043211596,0.15062180781838855,0.15851558605190963,0.07301539982600724,0.09,0.5167467050246559,-0.5095047406019833,-0.5256456643069851
100,8,1,0.03512370799793481,0.09021120292254121,0.10123219536910821,0.0706050416943047,0.0,0.43526993715007634,-0.4596423793566554,-0.5057711152476521
100,6,2,0.0330903546952203,0.1134156290899167,0.12169992875868418,0.08118616947025958,0.02,0.4584738227153188,-0.5444096639563532,-0.6203953598304186
100,6,1,0.029793537693699336,0.11189857474173515,0.1229226909593859,0.07123885220775805,0.01,0.4724152293218232,-0.500086912927451,-0.6225104514429551
100,5,0,0.021076720160673232,0.09213171344733113,0.09270149814783979,0.06256290314186752,0.0,0.417636681479518,-0.4665885037616018,-0.5135202139990742
100,8,2,0.0032934660120544496,0.0907054118912977,0.09391683495634062,0.06255084795120913,0.0,0.41460787090533374,-0.5275482123159556,-0.6199111836838591
100,8,3,0.00216237990685611,0.12137409052822642,0.11428826912711343,0.05378920377998209,0.06,0.4615553699004422,-0.5424310785907077,-0.6346041822876614
125,8,0,0.0016046731078149523,0.10185642871141753,0.09898502612604854,0.06772392070934363,0.0,0.4694253312326928,-0.5599904380106163,-0.7111918068298713
100,6,0,-0.058713648481471994,0.04468722247563841,0.038853242888376105,0.02432598822129939,0.0,0.2934540444059612,-0.5076540266839802,-0.5919611206410229
100,7,0,-0.0646586054918413,0.04353308989847833,0.044275509154765746,0.013013119074435364,0.0,0.2833673351180009,-0.5009633261181192,-0.5572194044571044
100,8,0,-0.09404697233878191,0.029458362666452666,0.0330759294323415,-0.0035945363210601045,0.0,0.23000943861054832,-0.5107077011832319,-0.5914484226589736
